Unnamed..0_comp1	ensembl_gene_id	mgi_symbol_comp1	chromosome_name_comp1	start_position_comp1	end_position_comp1	strand_comp1	gene_biotype_comp1	baseMean_comp1	log2FoldChange_comp1	lfcSE_comp1	pvalue_comp1	padj_comp1	isTF_comp1	Unnamed..0_comp2	mgi_symbol_comp2	chromosome_name_comp2	start_position_comp2	end_position_comp2	strand_comp2	gene_biotype_comp2	baseMean_comp2	log2FoldChange_comp2	lfcSE_comp2	pvalue_comp2	padj_comp2	isTF_comp2	score	p	convergence	p.adjust_score
4338	ENSMUSG00000020715	Ern1	11	106285476	106378678	-1	protein_coding	195.1983	0.1222259	0.1274524	0.1524622	0.4306057		4357	Ern1	11	106285476	106378678	-1	protein_coding	195.198255541683	0.358990561653242	0.141233892849989	0.0052116937080548	0.0193997465195193		0.114181045465134	0.033075	high	0.101056865188139
10255	ENSMUSG00000020716	Nf1	11	79230519	79472438	1	protein_coding	246.9075	0.02294572	0.1005177	0.7590787	0.906935		6485	Nf1	11	79230519	79472438	1	protein_coding	246.907458019518	0.206559339072898	0.112733996730916	0.0519119131849425	0.129855829712589		0.0246940624961685	0.06445	high	0.106933626403355
6411	ENSMUSG00000020717	Pecam1	11	106545043	106641454	-1	protein_coding	654.7131	0.07201942	0.1002355	0.3384615	0.6466741		321	Pecam1	11	106545043	106641454	-1	protein_coding	654.713087889241	0.988809046856969	0.109085551404967	1.62241541823421e-21	8.19901025376805e-20		0.515500333345015	0.005325	high	0.0874561752988048
7857	ENSMUSG00000020718	Polg2	11	106659079	106670363	-1	protein_coding	41.23212	0.05369125	0.1575358	0.4875312	0.7600118		13163	Polg2	11	106659079	106670363	-1	protein_coding	41.2321187484887	-0.0851853381724458	0.224491536745825	0.627903092765282	0.773865839818145		-0.00156231706616956	0.102625	low	0.114053486895801
274	ENSMUSG00000020719	Ddx5	11	106671181	106680011	-1	protein_coding	6412.26589996564	0.353364639346469	0.0929377368988876	7.02597384837036e-06	0.0003141687284315		10006	Ddx5	11	106671181	106680011	-1	protein_coding	6412.26589996564	-0.084120384710881	0.0821542932611571	0.290984245001632	0.471724845766323		-0.121047862393755	0.035825	low	0.101424766248575
8702	ENSMUSG00000020720	Psmd12	11	107370310	107395188	1	protein_coding	1477.635	0.03024254	0.06665603	0.5814538	0.8189341		5451	Psmd12	11	107370310	107395188	1	protein_coding	1477.63457801797	0.152769396950665	0.0677277895859822	0.0212207096703169	0.0631521468119392		0.0194447619581574	0.0701	high	0.108101346758968
7257	ENSMUSG00000020721	Helz	11	107438756	107584652	1	protein_coding	297.9723	0.06209818	0.1061746	0.422898	0.713979		13606	Helz	11	107438756	107584652	1	protein_coding	297.972302436451	0.0449044565707045	0.116598044705728	0.681970950979113	0.813166286909568		0.000615595921070154	0.103325	high	0.114244294940797
60	ENSMUSG00000020722	Cacng1	11	107594044	107607348	-1	protein_coding	3724.72511848831	0.410257695498481	0.0725531938488724	3.20216126546132e-10	6.53881330407201e-08		6832	Cacng1	11	107594044	107607348	-1	protein_coding	3724.72511848831	0.114104315764868	0.0634231600741537	0.0668547441637023	0.158740875266917		0.152043178280893	0.026975	high	0.0999224391709222
6301	ENSMUSG00000020733	Slc9a3r1	11	115054167	115072007	1	protein_coding	32.26319	-0.0736976	0.1679907	0.3283603	0.6384812		6469	Slc9a3r1	11	115054167	115072007	1	protein_coding	32.2631912838528	0.360502341389639	0.243665937655539	0.0514624098647294	0.129049808753384		-0.082160412633202	0.04575	low	0.102905116449661
10495	ENSMUSG00000020736	Nt5c	11	115381246	115382688	-1	protein_coding	51.8861	0.02124359	0.1480314	0.7868694	0.9186017		4999	Nt5c	11	115381246	115382688	-1	protein_coding	51.8861017366986	0.432568496161021	0.214676718803994	0.0127000340472827	0.0412122329095859		0.132765983998503	0.029775	high	0.10044143722467
1712	ENSMUSG00000020737	Jpt1	11	115388179	115405213	-1	protein_coding	363.229101856881	0.215379364783986	0.116967301657892	0.0134217112203711	0.0960530408130763		13546	Jpt1	11	115388179	115405213	-1	protein_coding	363.229101856881	-0.0450428925594361	0.11367042015044	0.67425677177173	0.807455584798539		-0.0367811682082982	0.06355	low	0.106799221524174
9081	ENSMUSG00000020738	Sumo2	11	115413928	115427102	-1	protein_coding	393.3961	-0.03531098	0.09393075	0.6232896	0.8409966		8378	Sumo2	11	115413928	115427102	-1	protein_coding	393.396105107531	-0.137344979070261	0.102788490304078	0.16068157394304	0.311121567498686		0.00692569440033608	0.082125	high	0.110250700553926
11351	ENSMUSG00000020739	Nup85	11	115455260	115474811	1	protein_coding	291.0189	-0.01044024	0.09831747	0.8875702	0.9579254		14074	Nup85	11	115455260	115474811	1	protein_coding	291.01886281672	0.0354815844260228	0.110105360437061	0.733444592927923	0.845344029716284		-9.48938890777209e-05	0.114575	low	0.11575599076441
9295	ENSMUSG00000020740	Gga3	11	115475081	115494877	-1	protein_coding	257.0103	-0.03523086	0.1060723	0.6474451	0.8535447		7081	Gga3	11	115475081	115494877	-1	protein_coding	257.010267659594	0.195868342303595	0.119206304761591	0.0792223496823086	0.181510447056183		-0.0219208423276398	0.06945	low	0.107982411167513
896	ENSMUSG00000020741	Cluh	11	74540321	74561673	1	protein_coding	2279.71178683789	-0.232016801352333	0.0851530932488879	0.0015022847545057	0.0205424026921925		13306	Cluh	11	74540321	74561673	1	protein_coding	2279.71178683789	0.0346647130085993	0.077866670498328	0.647241477044269	0.78906548790506		-0.0508155835991512	0.058075	low	0.105710132224038
1498	ENSMUSG00000020743	Mif4gd	11	115498744	115503795	-1	protein_coding	330.931530133634	-0.22314518327289	0.109158106668279	0.0082996030385975	0.067881666507942		801	Mif4gd	11	115498744	115503795	-1	protein_coding	330.931530133634	-0.746311367910583	0.111637934683352	1.12153544649578e-12	2.27135430874589e-11		0.463849506495601	0.00685	high	0.0905557924003707
3194	ENSMUSG00000020744	Slc25a19	11	115505004	115519121	-1	protein_coding	465.365	-0.1355488	0.0977707	0.07456689	0.2860343		12139	Slc25a19	11	115505004	115519121	-1	protein_coding	465.364994463633	-0.0586502343179477	0.0937022908455321	0.514760384265515	0.687755006342546		0.00805086601211783	0.079525	high	0.10998310193024
9757	ENSMUSG00000020745	Pafah1b1	11	74564775	74615496	-1	protein_coding	2468.412	0.02069932	0.065265	0.7013453	0.8806891		3457	Pafah1b1	11	74564775	74615496	-1	protein_coding	2468.41234089461	-0.221937708328561	0.0676929648495418	0.0008088174957666	0.0037953825329265		-0.0442439162316982	0.0596	low	0.106167374236697
1796	ENSMUSG00000020747	Tmem94	11	115656259	115690192	1	protein_coding	1393.99680759477	-0.158611118381461	0.0765190378029958	0.0155282175287274	0.105871853735097		3997	Tmem94	11	115656259	115690192	1	protein_coding	1393.99680759477	-0.205121475237178	0.0700799256952622	0.0027453865090378	0.0111422716911713		0.0635081153483919	0.04775	high	0.103289724576271
7706	ENSMUSG00000020752	Recql5	11	115783421	115824303	-1	protein_coding	138.2289	0.05864834	0.1221254	0.4726395	0.7513662		11807	Recql5	11	115783421	115824303	-1	protein_coding	138.228856967819	0.0922926620131885	0.143896048384294	0.480367909408356	0.659992227189154		0.00164273091483968	0.10015	high	0.113542973297607
6308	ENSMUSG00000020755	Sap30bp	11	115824108	115857551	1	protein_coding	257.5732	0.07722548	0.1097465	0.3289389	0.6388965		3031	Sap30bp	11	115824108	115857551	1	protein_coding	257.573161997505	0.412333979072344	0.120620398599843	0.0002467952325926	0.0013208552501213		0.1309117541885	0.030625	high	0.100461155698234
9878	ENSMUSG00000020758	Itgb4	11	115865535	115899238	1	protein_coding	79.51692	0.02906883	0.1429844	0.7168886	0.8891799		1744	Itgb4	11	115865535	115899238	1	protein_coding	79.5169216335175	0.903280867123345	0.217303630359213	5.75261459313415e-07	5.3522619727227e-06		0.435887614185089	0.0063	high	0.089366704805492
8010	ENSMUSG00000020766	Galk1	11	115899283	115903545	-1	protein_coding	34.23276	0.05058433	0.1600108	0.5053964	0.7729831		6321	Galk1	11	115899283	115903545	-1	protein_coding	34.23276164109	0.367894142587623	0.241209623275892	0.0459400531100554	0.117898994075513		0.0745385496794452	0.046375	high	0.103110345448003
7823	ENSMUSG00000020770	Unk	11	115921148	115952040	1	protein_coding	141.1729	0.05766657	0.1274362	0.4833069	0.7569569		9912	Unk	11	115921148	115952040	1	protein_coding	141.17289536065	0.148040361500224	0.153592665383904	0.282124760142864	0.46172597447917		0.00591262524305205	0.084975	high	0.11075492019871
11745	ENSMUSG00000020773	Trim47	11	115996578	116018036	-1	protein_coding	102.5608	-0.006472887	0.1297239	0.9363584	0.9769585		3511	Trim47	11	115996578	116018036	-1	protein_coding	102.560816799953	0.48964214755131	0.168969165823659	0.0009096574135794	0.0042029229743906		-0.163088712181287	0.0285	low	0.100000257069409
1093	ENSMUSG00000020774	Aspa	11	73195818	73220422	-1	protein_coding	84.9115061706087	-0.321289394095109	0.201348637771258	0.0030401984673234	0.0340791506144981		4721	Aspa	11	73195818	73220422	-1	protein_coding	84.9115061706087	-0.413554195393591	0.186475014427909	0.0090488975013399	0.031086661428788		0.278227082873919	0.013125	high	0.0947040636042403
3884	ENSMUSG00000020775	Mrpl38	11	116022643	116029694	-1	protein_coding	511.099	-0.1182646	0.09914114	0.1196421	0.3774211		3969	Mrpl38	11	116022643	116029694	-1	protein_coding	511.098953344632	-0.284243841521545	0.0988655069812503	0.0026080840340935	0.0106596974555469		0.0786707979605322	0.041675	high	0.102467486502699
6369	ENSMUSG00000020776	Fbf1	11	116033111	116058992	-1	protein_coding	191.0408	0.07713296	0.1121009	0.3341626	0.6428167		13043	Fbf1	11	116033111	116058992	-1	protein_coding	191.040797521913	-0.058500004903099	0.124846358670897	0.614802335975193	0.764591301745165		-0.00209270638981964	0.097975	low	0.113254995754316
3213	ENSMUSG00000020777	Acox1	11	116062714	116089871	-1	protein_coding	1786.331	-0.1112669	0.07582246	0.07587356	0.2893255		1214	Acox1	11	116062714	116089871	-1	protein_coding	1786.33143490553	-0.407062373272445	0.0704863687284636	3.31114759981146e-09	4.42450052422912e-08		0.142345335924616	0.02815	high	0.100000257069409
7055	ENSMUSG00000020778	Ten1	11	116089681	116106144	1	protein_coding	99.12348	-0.06972476	0.1354633	0.4014676	0.6980605		8653	Ten1	11	116089681	116106144	1	protein_coding	99.1234823559599	-0.197826890146654	0.168255641267264	0.179475327162743	0.336488333840791		0.0140802479302257	0.074425	high	0.109047488639082
2474	ENSMUSG00000020780	Srp68	11	116135992	116165043	-1	protein_coding	1698.213	0.132478	0.07620272	0.03851933	0.1907378		3735	Srp68	11	116135992	116165043	-1	protein_coding	1698.21303306049	0.21436363575338	0.0695606793527149	0.0016201915636584	0.0070349966663993		0.0569913878734315	0.0473	high	0.103289724576271
8310	ENSMUSG00000020781	Tsen54	11	115705550	115713920	1	protein_coding	110.0424	0.05050383	0.126957	0.537732	0.7928346		6211	Tsen54	11	115705550	115713920	1	protein_coding	110.042398400832	0.283221185683901	0.155263905900289	0.041078731560989	0.107290159939199		0.0493857447720092	0.052375	high	0.104233284742468
5235	ENSMUSG00000020782	Llgl2	11	115714875	115746606	1	protein_coding	96.7997	0.103108	0.1370503	0.226508	0.5301196		5435	Llgl2	11	115714875	115746606	1	protein_coding	96.7997017270292	-0.345666833668737	0.172029712856488	0.020911627660261	0.0624395984154935		-0.114013803339267	0.038475	low	0.101991728525981
11125	ENSMUSG00000020783	Ncbp3	11	72938609	72980143	1	protein_coding	151.4035	-0.01414178	0.1156276	0.8588959	0.9459049		4249	Ncbp3	11	72938609	72980143	1	protein_coding	151.403506279093	0.359062920174624	0.137754122475047	0.0043469893263933	0.0165961075200644		-0.0986723609254809	0.043125	low	0.102832505518764
2659	ENSMUSG00000020788	Atp2a3	11	72851995	72883870	1	protein_coding	466.2522	-0.1744184	0.1243791	0.04610888	0.2122802		13343	Atp2a3	11	72851995	72883870	1	protein_coding	466.252150031471	-0.0520520733534733	0.123517774596747	0.65136068686921	0.791903849388617		0.014652838072679	0.073425	high	0.108773925604912
8288	ENSMUSG00000020790	Ankfy1	11	72580832	72662972	1	protein_coding	245.7274	0.0486859	0.1104099	0.535994	0.7923502		3335	Ankfy1	11	72580832	72662972	1	protein_coding	245.727416193146	0.401742445241179	0.126439114494195	0.0006041687675349	0.0029387783349183		0.120406374633343	0.033425	high	0.101144619551835
628	ENSMUSG00000020792	Exoc7	11	116178827	116198059	-1	protein_coding	1352.90287818396	-0.254241384500801	0.0812917938962381	0.0003486034095829	0.0068010970926916		1695	Exoc7	11	116178827	116198059	-1	protein_coding	1352.90287818396	-0.37075447258956	0.075249876446651	4.1395801013697e-07	3.96178574657341e-06		0.20753899962145	0.02065	high	0.0985978891820581
2033	ENSMUSG00000020793	Galr2	11	116171765	116174764	1	protein_coding	33.13877	-0.2012043	0.2182853	0.02257933	0.1360757		7078	Galr2	11	116171765	116174764	1	protein_coding	33.1387718710705	-0.330540256118768	0.25492390207162	0.0790972864578684	0.181282308691656		0.0943569429710597	0.0388	high	0.101991728525981
3715	ENSMUSG00000020794	Ube2g1	11	72498109	72577307	1	protein_coding	1842.07	0.1004987	0.07653791	0.1086403	0.3582935		758	Ube2g1	11	72498109	72577307	1	protein_coding	1842.06982984145	-0.51500038797077	0.0728455356594798	3.86134781528317e-13	8.27148371135901e-12		-0.223218272334438	0.021475	low	0.098604205433569
3079	ENSMUSG00000020799	Tekt1	11	72235548	72253268	-1	protein_coding	37.263	0.1523508	0.189188	0.06827218	0.271735		12239	Tekt1	11	72235548	72253268	-1	protein_coding	37.2630041866619	-0.11571550095469	0.241755642634558	0.523509896580405	0.693878384045047		-0.0186980094609831	0.071525	low	0.108473362175525
7197	ENSMUSG00000020801	Med31	11	72102550	72106418	-1	protein_coding	70.3756	-0.06693678	0.1418615	0.4171435	0.7101351		6763	Med31	11	72102550	72106418	-1	protein_coding	70.3756012636454	-0.295016098040556	0.187311003977167	0.0632577265329688	0.151732491470918		0.0464460709317197	0.054675	high	0.104487745556595
4126	ENSMUSG00000020802	Ube2o	11	116428566	116472273	-1	protein_coding	565.2407	0.1137156	0.1005362	0.1370304	0.4069065		2540	Ube2o	11	116428566	116472273	-1	protein_coding	565.24068968256	0.394369937693412	0.100751658266023	3.96175925269455e-05	0.0002530222779417		0.131954592228844	0.0301	high	0.10045056542811
8400	ENSMUSG00000020803	Txndc17	11	72098373	72100841	1	protein_coding	295.5555	-0.04497421	0.1005104	0.5486293	0.800215		4711	Txndc17	11	72098373	72100841	1	protein_coding	295.555545323104	-0.278184605349478	0.112967870830047	0.0089300081423115	0.0307433344831447		0.0635069825156295	0.0474	high	0.103289724576271
6236	ENSMUSG00000020806	Rhbdf2	11	116488991	116517845	-1	protein_coding	236.7953	-0.08053878	0.1169224	0.322074	0.6327856		5097	Rhbdf2	11	116488991	116517845	-1	protein_coding	236.795260813371	-0.299958990685191	0.133050011557073	0.0142708826053614	0.0454193167793157		0.076811738978985	0.04375	high	0.102832505518764
2620	ENSMUSG00000020810	Cygb	11	116536421	116545139	-1	protein_coding	237.2442	0.1772833	0.1271552	0.04463965	0.20875		2258	Cygb	11	116536421	116545139	-1	protein_coding	237.244158597578	0.536393044319479	0.132865042277064	1.08078374879094e-05	7.76460317665488e-05		0.248285064243589	0.0153	high	0.0966931619537275
10961	ENSMUSG00000020811	Wscd1	11	71640746	71680473	1	protein_coding	21.43126	-0.01379385	0.1666089	0.8416197	0.9406355		11910	Wscd1	11	71640746	71680473	1	protein_coding	21.4312631843142	-0.128117986595673	0.262698547679661	0.490959989462985	0.668711414699291		0.00201103771816654	0.09655	high	0.113030579696304
11055	ENSMUSG00000020812	Snhg16	11	116562430	116575898	1	lncRNA	24.6559	-0.01258291	0.1683325	0.8526339	0.9449002		7697	Snhg16	11	116562430	116575898	1	lncRNA	24.6559043437801	0.301387495699096	0.274090246573218	0.116907202410404	0.246390624594201		-0.0340584530778558	0.064125	low	0.106906994148864
4711	ENSMUSG00000020814	Mxra7	11	116693888	116718872	-1	protein_coding	80.41227	0.1120665	0.1576434	0.1838524	0.4781488		2620	Mxra7	11	116693888	116718872	-1	protein_coding	80.4122746222067	0.731223885905804	0.22436604736029	5.52914008070102e-05	0.0003423424060653		0.342691313886254	0.010125	high	0.0930329104477612
9688	ENSMUSG00000020817	Rabep1	11	70735604	70833931	1	protein_coding	851.1559	0.02609617	0.08345128	0.6933127	0.8767467		2435	Rabep1	11	70735604	70833931	1	protein_coding	851.155922330429	-0.368017705635983	0.0909508136169574	2.55908440389403e-05	0.000170486518275		-0.106352771079526	0.03845	low	0.101989478242044
9947	ENSMUSG00000020818	Mfsd11	11	116743266	116766461	1	protein_coding	291.0178	0.02640551	0.1005438	0.7242419	0.8920691		6187	Mfsd11	11	116743266	116766461	1	protein_coding	291.017814736469	0.217444467164394	0.112470387047333	0.0402940813424837	0.105649036291865		0.0299684816079653	0.06155	high	0.106621777150917
1070	ENSMUSG00000020821	Kif1c	11	70591374	70622790	1	protein_coding	20157.6949578615	0.19762736306041	0.0750431321353912	0.0028024335879665	0.0321171269936365		1809	Kif1c	11	70591374	70622790	1	protein_coding	20157.6949578615	-0.331486340859517	0.0689606708746924	8.79309921771257e-07	7.88511086289294e-06		-0.21026224834957	0.022775	low	0.0986189449983918
11704	ENSMUSG00000020823	Sec14l1	11	117005994	117050094	1	protein_coding	875.1977	0.005216014	0.07389372	0.9309591	0.9744772		9992	Sec14l1	11	117005994	117050094	1	protein_coding	875.197711850239	0.0805479006060294	0.0782428986101399	0.28977530787002	0.470426472059046		0.00152217286865705	0.09945	high	0.11344549670717
11954	ENSMUSG00000020826	Nos2	11	78811613	78851080	1	protein_coding	33.85409	-0.003502248	0.1620298	0.9610646	0.9855308		4595	Nos2	11	78811613	78851080	1	protein_coding	33.8540884104102	0.530489665169322	0.2737081823834	0.0076046961625677	0.0268473081935089		-0.185095199574372	0.02565	low	0.0990771968503937
9671	ENSMUSG00000020827	Mink1	11	70453707	70505309	1	protein_coding	564.0341	-0.0267702	0.08544305	0.6909594	0.8753291		6764	Mink1	11	70453707	70505309	1	protein_coding	564.034137119424	0.162591060690177	0.0909729592932824	0.0633153928308268	0.151848359329047		-0.0168562974728386	0.0757	low	0.109343865645256
6033	ENSMUSG00000020828	Pld2	11	70430890	70448936	1	protein_coding	206.3623	-0.08309788	0.1126034	0.3001459	0.6093434		6976	Pld2	11	70430890	70448936	1	protein_coding	206.362280701986	-0.20691070609105	0.124241284715868	0.0735512193094772	0.171036106599532		0.0249858203116195	0.063875	high	0.106866339066339
8108	ENSMUSG00000020832	Eral1	11	77964202	77971209	-1	protein_coding	261.6416	-0.05063246	0.1075793	0.5150684	0.7784152		6361	Eral1	11	77964202	77971209	-1	protein_coding	261.641561064473	-0.225965299835606	0.122181026119557	0.0473911623217049	0.120858266810674		0.0314580923704371	0.05955	high	0.106153708551483
4498	ENSMUSG00000020836	Coro6	11	77353237	77361310	1	protein_coding	1985.216	-0.09883607	0.09120193	0.1659174	0.4525343		796	Coro6	11	77353237	77361310	1	protein_coding	1985.21610781162	-0.629088029607205	0.0919868153684795	9.15815268907497e-13	1.86637629299214e-11		0.269372803431717	0.0138	high	0.0956971186440678
1386	ENSMUSG00000020840	Blmh	11	76815635	76878205	1	protein_coding	363.496556830275	-0.231363517069665	0.108819946148345	0.0062988032358245	0.0556401854688702		11323	Blmh	11	76815635	76878205	1	protein_coding	363.496556830275	-0.07692025117297	0.101172002875369	0.425651498516586	0.609893771331916		0.0472580314216319	0.05175	high	0.104226737184703
191	ENSMUSG00000020841	Cpd	11	76669250	76737844	-1	protein_coding	1086.78982188835	0.410134445995532	0.101725693225332	1.00413112845793e-06	6.44115946904011e-05		11099	Cpd	11	76669250	76737844	-1	protein_coding	1086.78982188835	-0.071646075443317	0.0884341391430404	0.401157147315566	0.58632050128418		-0.144487219740383	0.032575	low	0.101014654517844
3257	ENSMUSG00000020843	Timm22	11	76297778	76307118	1	protein_coding	346.1741	-0.14094	0.1069324	0.07904268	0.2973383		5995	Timm22	11	76297778	76307118	1	protein_coding	346.174053970654	-0.21225556580389	0.106290118556772	0.0353066817892929	0.0955371129250893		0.0442696026487109	0.0542	high	0.104473677640818
4725	ENSMUSG00000020844	Nxn	11	76148024	76289966	-1	protein_coding	674.4072	-0.09439067	0.09125696	0.1852062	0.4799379		2799	Nxn	11	76148024	76289966	-1	protein_coding	674.407154819089	-0.340319969577688	0.0914872108367181	0.0001084338393914	0.0006284436379447		0.0992747901482667	0.03925	high	0.101991728525981
1573	ENSMUSG00000020846	Rflnb	11	75910020	75918608	-1	protein_coding	156.933329626456	-0.256878079599928	0.167395351019805	0.009865054172595	0.0768589505738558		3042	Rflnb	11	75910020	75918608	-1	protein_coding	156.933329626456	0.528055426781397	0.16419636739683	0.0002563100739105	0.0013668185466723		-0.384267643616913	0.009575	low	0.0917708171206226
6834	ENSMUSG00000020847	Rph3al	11	75721825	75829255	-1	protein_coding	152.3054	0.07245325	0.1241949	0.3797894	0.6808035		11764	Rph3al	11	75721825	75829255	-1	protein_coding	152.305449898134	-0.0942768549628835	0.146297009230281	0.476832204912917	0.657551643347967		-0.00342704686005748	0.095375	low	0.112964007331661
4926	ENSMUSG00000020849	Ywhae	11	75623695	75656671	1	protein_coding	6276.92	0.063168	0.05973279	0.2008923	0.4995804		3801	Ywhae	11	75623695	75656671	1	protein_coding	6276.92032544869	-0.168232166865014	0.0548636594204102	0.0018733578126625	0.0079951619144991		-0.0362215014235431	0.0631	low	0.106758768554151
5358	ENSMUSG00000020850	Prpf8	11	75377642	75400275	1	protein_coding	2173.862	0.07281142	0.07615618	0.2368747	0.5416553		2623	Prpf8	11	75377642	75400275	1	protein_coding	2173.86158947316	0.287601132119729	0.0731789340612034	5.55772560078174e-05	0.0003437942553903		0.0716175443007414	0.0449	high	0.102832505518764
1880	ENSMUSG00000020857	Nme2	11	93840640	93847085	-1	protein_coding	90.8374241882009	-0.229957657106927	0.165949758332811	0.0177585440673199	0.115732809528087	Yes	6936	Nme2	11	93840640	93847085	-1	protein_coding	90.8374241882009	-0.265746762954709	0.168535216003334	0.0715974116480472	0.16745288520107	Yes	0.0831426206282379	0.0433	high	0.102832505518764
1728	ENSMUSG00000020859	Spag9	11	93886917	94016911	1	protein_coding	4325.49978084084	0.185899487756359	0.0923459631690832	0.0138475276441815	0.0981828175327037		4246	Spag9	11	93886917	94016911	1	protein_coding	4325.49978084084	-0.237947755125372	0.0863399743113276	0.004318827028641	0.0165002383557735		-0.130779228055567	0.0339	low	0.101424766248575
575	ENSMUSG00000020863	Luc7l3	11	94178716	94212814	-1	protein_coding	1092.71179055841	0.297600469095803	0.0976099842850531	0.0002372106687508	0.0050695257162318		5304	Luc7l3	11	94178716	94212814	-1	protein_coding	1092.71179055841	-0.205295084914541	0.0902943175964383	0.0181946711431204	0.0556559344996179		-0.192055020130031	0.0248	low	0.0986189449983918
2178	ENSMUSG00000020864	Ankrd40	11	94218827	94232667	1	protein_coding	3497.312	-0.1366549	0.07190776	0.02647999	0.1489447		1074	Ankrd40	11	94218827	94232667	1	protein_coding	3497.31209833273	-0.401294470604153	0.0655457328797467	4.08765623983687e-10	6.17411168739606e-09		0.154901468570519	0.026525	high	0.0997802579060485
11315	ENSMUSG00000020868	Xylt2	11	94554677	94568341	-1	protein_coding	76.87332	0.01184792	0.1343775	0.8836349	0.956582		10401	Xylt2	11	94554677	94568341	-1	protein_coding	76.8733243906862	0.146860972420536	0.173361680250326	0.329474085175187	0.513866802202855		0.00424596716876162	0.08995	high	0.111953210077204
8420	ENSMUSG00000020869	Lrrc59	11	94520593	94536042	1	protein_coding	747.8967	-0.04101751	0.08808957	0.5512118	0.8020721		872	Lrrc59	11	94520593	94536042	1	protein_coding	747.896726506595	0.614522949126871	0.093952479806213	7.7723023503625e-12	1.44677028648964e-10		-0.25073926408521	0.017675	low	0.0967333771353482
1292	ENSMUSG00000020870	Cdc34b	11	94632608	94633859	1	protein_coding	63.916521303828	-0.296179706576669	0.204210192081396	0.0050419452605614	0.0478126264182657		8166	Cdc34b	11	94632608	94633859	1	protein_coding	63.916521303828	-0.229600685508037	0.18636347626954	0.146840743423867	0.291703470465586		0.108467529755887	0.034025	high	0.101424766248575
7023	ENSMUSG00000020873	Slc35b1	11	95275518	95282602	1	protein_coding	498.9526	0.05707666	0.08613837	0.3995367	0.6970132		9058	Slc35b1	11	95275518	95282602	1	protein_coding	498.952610536707	0.107494826745651	0.0887067522559212	0.209015055922669	0.374325705142144		0.00431204101011418	0.0901	high	0.112003368506494
11773	ENSMUSG00000020876	Snx11	11	96658381	96668385	-1	protein_coding	160.6765	0.005902219	0.11425	0.9405903	0.9789869		5871	Snx11	11	96658381	96668385	-1	protein_coding	160.676510391983	0.267343643639426	0.135446505179885	0.0314711779299438	0.0869127423186156		0.0462114819773643	0.054225	high	0.104473677640818
2513	ENSMUSG00000020877	Scrn2	11	96920764	96924784	1	protein_coding	142.6362	-0.1872426	0.1392686	0.0400226	0.1951281		2863	Scrn2	11	96920764	96924784	1	protein_coding	142.636199215696	-0.520091732170538	0.152999484237524	0.0001428098233853	0.0008091725305472		0.242799906170903	0.017075	high	0.0967333771353482
12192	ENSMUSG00000020882	Cacnb1	11	97892334	97913860	-1	protein_coding	2581.052	-0.000499444	0.06788906	0.9928899	0.9977762		1976	Cacnb1	11	97892334	97913860	-1	protein_coding	2581.05157263668	-0.331877986832824	0.0720001476856289	2.30697786664486e-06	1.89391674861908e-05		0.0827286288467356	0.041375	high	0.102450575641285
485	ENSMUSG00000020883	Fbxl20	11	97973382	98041229	-1	protein_coding	340.406358477102	0.354963764087107	0.118818744144112	0.000109255517844	0.0027543181165139		10986	Fbxl20	11	97973382	98041229	-1	protein_coding	340.406358477102	-0.0883122676832799	0.108025424607929	0.388502858253565	0.573665880810971		-0.121485640851251	0.03655	low	0.101544353741497
8743	ENSMUSG00000020886	Dlg4	11	69907768	69938348	1	protein_coding	52.44512	-0.04268822	0.1519851	0.5862813	0.8216289		9947	Dlg4	11	69907768	69938348	1	protein_coding	52.4451221470258	0.181202876368713	0.208351185705326	0.284938607042056	0.464690266757437		-0.00931724900770206	0.081675	low	0.110250700553926
3430	ENSMUSG00000020888	Dvl2	11	69891421	69903127	1	protein_coding	109.1682	0.151213	0.1434512	0.08958339	0.3199929		5372	Dvl2	11	69891421	69903127	1	protein_coding	109.168246148485	0.333988647282942	0.161864990267281	0.0195760650672877	0.0591144690099666		0.105280036528715	0.036325	high	0.101448347390016
4636	ENSMUSG00000020889	Nr1d1	11	98658758	98666159	-1	protein_coding	1352.115	0.0991583	0.09551639	0.1779318	0.4702055	Yes	11515	Nr1d1	11	98658758	98666159	-1	protein_coding	1352.11543816501	-0.0690345129487158	0.0948608010770138	0.448324680011639	0.631586883121911	Yes	-0.0054422925645818	0.092225	low	0.112367546722041
339	ENSMUSG00000020893	Per1	11	68986043	69000786	1	protein_coding	1449.40859954422	0.632357031245044	0.263969604928883	1.99185733044605e-05	0.000719888967924		1258	Per1	11	68986043	69000786	1	protein_coding	1449.40859954422	1.0372972132358	0.208550268980482	6.15725028591409e-09	7.93981829396649e-08		1.23274123487109	0.001025	high	0.0804185328185328
1092	ENSMUSG00000020894	Vamp2	11	68979316	68983210	1	protein_coding	640.254380593718	0.217317503929544	0.0861436364479109	0.0030331543811797	0.0340313255295		1852	Vamp2	11	68979316	68983210	1	protein_coding	640.254380593718	0.379431654600848	0.0804969489318357	1.15971020834847e-06	1.01581096111387e-05		0.194839311157216	0.0224	high	0.0986189449983918
